Biodiversity Policy,Climate Change Policy,Company,Company Id,Country,Date,Emissions Reduction Initiatives,Energy Efficiency Policy,Equal Opportunity Policy,Fair Remuneration Policy,Fiscal Year,Gender Pay Gap Breakout,Health Safety Policy,Human Rights Policy,Industry,Industry 2,Industry 3,Industry 4,Nb of Environmental Fines,Risks of Climate Change Discussed,Waste Reduction Policy,Water Policy,Years Auditor Employed,CO2 Emissions,CO2 per Sales,Direct CO2 Emissions,Energy Consumption,ESG Score,Indirect CO2 Emissions,Market Cap,Nb Fatalities,Nb of Employees,Pct Women in Management,Pct Women on Board,Row Id,Waste
Y,Y,Company 1017,1017,Ethiopia,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Real Estate,Real Estate,Real Estate Owners & Developers,Multi Asset Class Own & Develop,N.A.,N,Y,Y,N.A.,629.715,74.52,311.324,1604.7,44.4,318.391,12723.8339,,23936.663,,0.115322043,4234,1004.194
Y,Y,Company 1207,1207,Indonesia,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Technology,Software & Tech Services,Technology Services,Information Services,N.A.,N,Y,Y,3,15.854,9.468,8.35,131.49,54.11,7.504,59933.2434,0,29815.232,0.2285,0.274091312,2975,5.396
Y,Y,Company 1457,1457,Argentina,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Technology,Tech Hardware & Semiconductors,Semiconductors,Semiconductor Devices,0,N,Y,Y,52,1884.391,115.194,997.512,2906.39,46.06,886.879,138184.7187,0,25959.736,,0.351820805,1300,39.227
Y,Y,Company 1229,1229,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Technology,Tech Hardware & Semiconductors,Semiconductors,Semiconductor Devices,N.A.,N,Y,Y,28,72.344,220.526,36.459,1312.44,50.36,35.885,10535.6745,,23258.632,,0.048220464,2825,18.362
Y,Y,Company 1297,1297,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,0,N,Y,Y,2,523.743,61.158,280.881,4039.92,56.41,242.862,7630.0161,,49520.869,,0,2365,88.669
Y,Y,Company 282,282,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,0,N,Y,Y,48,10.466,10.876,5.569,78.24,51.48,4.897,3769.8308,,13199.234,,0.115458455,9052,4.474
Y,Y,Company 237,237,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,N.A.,N,Y,Y,41,25.46,14.016,13.341,468.54,42.56,12.119,4901.4964,,40099.766,,0.060477000,9336,14.339
Y,Y,Company 958,958,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Electronics Components,N.A.,N,Y,Y,7,95.437,130.055,46.729,3544.16,54.06,48.708,10731.421,,79806.797,,0.056134857,4629,98.452
Y,Y,Company 1468,1468,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Utilities,Utilities,Gas & Water Utilities,Gas Utilities,N.A.,N,Y,Y,12,156.769,36.019,80.21,388.53,46.66,76.559,4363.8517,,3161.074,,0,1227,2.22
Y,Y,Company 1472,1472,Ecuador,01-Jan-19,Y,Y,Y,N,2019,N,Y,Y,Utilities,Utilities,Electric Utilities,Integrated Electric Utilities,0,N,Y,Y,40,155033.755,1446.717,74183.792,368697.59,53.66,80849.963,3796.0388,1,44683.872,0.0291,0.062166744,1199,1123.071
Y,Y,Company 1579,1579,Argentina,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Communications,Media,Entertainment Content,Film & TV,N.A.,N,Y,Y,75,1245.988,27.278,619.282,3419.93,41.1,626.706,286778.4187,,217207.132,,0.394948839,497,148.832
Y,Y,Company 1042,1042,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Communications,Telecommunications,Telecommunications,Wireline Telecommunications,0,N,Y,Y,32,269.072,51.179,144.771,9037.76,48.71,124.301,120217.3212,,425569.277,,0.117914794,4064,726.465
Y,Y,Company 1338,1338,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Communications,Telecommunications,Telecommunications,Wireless Telecommunications,N.A.,N,Y,Y,12,1419.915,80.941,736.019,1627.59,34.78,683.896,102884.6732,,279.556,,0.047773404,2098,5.534
Y,Y,Company 609,609,Argentina,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Auto Parts,N.A.,N,Y,Y,20,16.132,76.351,7.851,198.83,31.45,8.281,8382.2585,,5804.708,,0.141093574,6942,15.393
Y,Y,Company 969,969,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Automobiles,0,N,Y,Y,28,241.594,29.17,119.268,,44.73,122.326,4196.9582,,15855.66,,0.224586284,4551,106.137
Y,Y,Company 1398,1398,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Automobiles,0,N,Y,Y,39,1042.51,40.948,503.891,4014.91,43.28,538.619,20766.1808,,78184.616,,0.094359065,1700,336.224
Y,Y,Company 1027,1027,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Auto Parts,N.A.,N,Y,Y,9,125.462,77.388,60.257,1536.09,41.11,65.205,3012.1137,,14897.298,,0.079842009,4168,25.102
Y,Y,Company 1489,1489,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Automobiles,N.A.,N,Y,Y,9,3931.715,28.262,1990.94,15602.05,49.36,1940.775,292483.5216,,378184.38,,0.090882502,1081,262.712
Y,Y,Company 1222,1222,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Home & Office Products,Household Appliances,N.A.,N,Y,Y,39,68.823,28.295,35.522,291.51,39.16,33.301,4142.0695,,12458.894,,0,2872,35.105
Y,Y,Company 1288,1288,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,0,N,Y,Y,45,147.85,7.319,74.173,609.19,50.07,73.677,14269.2716,,25323.234,,0.062468294,2424,771.253
Y,Y,Company 882,882,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Building Products,0,N,Y,Y,11,1169.046,96.503,594.023,5134.52,50.25,575.023,8957.8288,0,66442.131,,0.197398199,5128,461.137
Y,Y,Company 1287,1287,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Home Construction,Homebuilding,N.A.,N,Y,Y,15,393.229,93.907,212.901,2122.91,52.48,180.328,7915.1504,0,27338.594,,0.071100041,2431,82.829
Y,Y,Company 188,188,Argentina,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Other Spec Retail - Discr,N.A.,N,Y,Y,12,53.428,26.914,24.902,529.33,39.72,28.526,15690.7209,,101001.582,,0.253750175,9653,
Y,Y,Company 597,597,Argentina,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Specialty Apparel Stores,N.A.,N,Y,Y,32,55.316,22.291,29.773,1091.22,42.7,25.543,11028.1024,,137344.911,0.5744,0.275262840,7023,
Y,Y,Company 682,682,Argentina,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,Home Products Stores,N.A.,N,Y,Y,39,1172.748,14.367,610.59,5617.04,35.96,562.158,320914.8963,,428231.256,,0.201343948,6457,
Y,Y,Company 312,312,Austria,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,N.A.,N,Y,Y,14,78.761,21.58,36.769,434.21,29.72,41.992,24962.9838,,12737.609,0.2487,0.147731666,8863,
Y,Y,Company 1047,1047,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,0,N,Y,Y,2,135.27,42.429,66.143,1664.77,40.73,69.127,4501.6068,,8139.592,,0.042884309,4030,76.443
Y,Y,Company 937,937,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,0,N,Y,Y,9,482.109,55.895,245.117,2348.47,56.82,236.992,10829.6848,,29295.343,,0.100586048,4764,62.247
Y,Y,Company 1028,1028,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,N.A.,N,Y,Y,10,727.179,94.148,346.495,1609.4,42.37,380.684,3971.0075,,34500.744,,0.075113168,4161,404.363
Y,Y,Company 1487,1487,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Staples,Consumer Staple Products,Food,Packaged Food,N.A.,N,Y,Y,12,376.069,110.088,186.422,1933.5,43.84,189.647,3901.9385,,5736.723,,0.133435182,1095,40.756
Y,Y,Company 1428,1428,Argentina,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Mass Merchants,N.A.,N,Y,Y,64,1570.417,39.847,834.337,4732.17,62,736.08,107120.9736,,406464.988,0.3108,0.228852243,1492,1022.492
Y,Y,Company 659,659,France,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,Y,Y,N.A.,10.024,5.284,4.792,422.84,27.8,5.232,20577.4029,,10573.232,,0.179580781,6616,
Y,Y,Company 408,408,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Financials,Financial Services,Institutional Financial Svcs,Institutional Brokerage,N.A.,N,Y,Y,36,1.757,7.536,0.881,167.05,53.86,0.876,8209.7893,,16538.413,,0.173266400,8228,0.515
Y,Y,Company 1422,1422,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Health Care,Health Care,Biotech & Pharma,Specialty & Generic Pharma,N.A.,N,Y,Y,17,48.592,21.587,25.999,231.34,41.94,22.593,4538.6749,,9633.098,,0,1534,4.76
Y,Y,Company 209,209,United Kingdom,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Health Care,Health Care,Medical Equipment & Devices,Life Science & Diagnostics,N.A.,N,Y,Y,8,63.626,24.826,32.347,194.43,45.94,31.279,12286.3026,,13349.772,,0.297549091,9516,10.019
Y,Y,Company 1029,1029,Australia,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Products,Electrical Equipment,Comml & Res Bldg Equip & Sys,N.A.,N,Y,Y,6,52.505,12.872,26.282,253.02,48.03,26.223,31524.3271,0,17999.479,,0.263371651,4154,33.495
Y,Y,Company 589,589,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Products,Electrical Equipment,Electrical Power Equipment,0,N,Y,Y,44,462.986,54.324,233.518,1197.51,53.85,229.468,7299.4212,,32033.37,,0,7077,35.058
Y,Y,Company 1482,1482,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Products,Electrical Equipment,Electrical Power Equipment,3,N,Y,Y,3,619.31,44.191,323.789,5104.75,48.07,295.521,19163.92,,110850.303,,0.077093829,1129,102.124
Y,Y,Company 402,402,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Products,Electrical Equipment,Comml & Res Bldg Equip & Sys,N.A.,N,Y,Y,36,1325.205,72.074,713.24,3269.54,49.46,611.965,55957.4207,,93708.789,,0.064494922,8270,189.003
Y,Y,Company 1072,1072,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Products,Industrial Intermediate Prod,Fabricated Metal & Hardware,0,N,Y,Y,46,268.116,131.191,141.676,3491.05,53.64,126.44,3894.5746,,38240.733,,0.071501887,3861,207.796
Y,Y,Company 547,547,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Products,Machinery,Factory Automation Equipment,0,N,Y,Y,N.A.,1084.147,189.818,590.507,742.28,37.31,493.64,50606.6082,,4151.616,0.0087,0.064566566,7344,3.051
Y,Y,Company 758,758,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Products,Transportation Equipment,Commercial Vehicles,0,N,Y,Y,N.A.,259.942,20.294,128.498,980.51,37.24,131.444,10509.1589,,7447.453,,0.058829524,5955,6.178
Y,Y,Company 672,672,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Products,Transportation Equipment,Commercial Vehicles,N.A.,N,Y,Y,N.A.,252.952,30.593,123.336,848.38,31.89,129.616,4232.5768,,14516.69,,0,6527,
Y,Y,Company 1317,1317,Brazil,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Airlines,N.A.,N,Y,Y,N.A.,30768.923,2016.97,14782.583,51856.16,31.79,15986.34,9039.4024,,28381.784,,0.098846297,2237,1.573
Y,Y,Company 802,802,Brazil,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Engineering & Construction,Infrastructure Construction,N.A.,N,Y,Y,3,83.439,56.806,40.707,445.41,47.38,42.732,6244.3785,0,15737.649,,0.157074901,5656,92.814
Y,Y,Company 398,398,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Commercial Support Services,Printing Services,0,N,Y,Y,36,537.01,86.534,269.437,2238.04,45.87,267.573,5942.073,,38799.599,,0,8298,321.223
Y,Y,Company 1339,1339,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Commercial Support Services,Security Services,N.A.,N,Y,Y,28,85.36,22.668,43.426,260.46,43.29,41.934,4234.0613,,32447.702,,0,2091,2.764
Y,Y,Company 1478,1478,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Commercial Support Services,Printing Services,N.A.,N,Y,Y,32,691.122,92.403,369.394,5481.18,42.63,321.728,6141.5773,,63809.046,,0.124933604,1156,373.832
Y,Y,Company 1382,1382,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Industrial Support Services,Industrial Wholesale & Rental,N.A.,N,Y,Y,37,1555.825,37.166,713.7,11.23,30.34,842.125,14456.081,,5708.811,,0.121237318,1809,0.128
Y,Y,Company 1637,1637,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Courier Services,0,N,Y,Y,30,1314.553,85.15,692.214,3587.86,45.2,622.339,8245.4045,,401963.621,,0.102523427,117,55.65
Y,Y,Company 799,799,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Transit Services,N.A.,N,Y,Y,12,2767.694,404.926,1418.677,465.27,39.7,1349.017,7013.1579,,3329.931,,0.051970596,5676,9.935
Y,Y,Company 467,467,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Transit Services,N.A.,N,Y,Y,25,3094.753,83.399,1568.004,4848.19,43.26,1526.749,28672.6312,,42263.236,,0.128526265,7852,500.438
Y,Y,Company 797,797,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Transit Services,N.A.,N,Y,Y,35,289.988,61.221,157.875,1396.36,,132.113,3126.2383,,12782.556,,0,5690,
Y,Y,Company 798,798,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Transit Services,N.A.,N,Y,Y,35,425.219,108.418,218.399,188.88,35.88,206.82,3453.6531,,2933.352,,0.148196021,5683,23.059
Y,Y,Company 997,997,Ethiopia,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Transit Services,N.A.,N,Y,Y,15,94.278,290.074,49.955,,31.71,44.323,36284.6272,0,36647.082,,0.160037960,4371,
Y,Y,Company 327,327,Japan,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Industrials,Industrial Services,Engineering & Construction,Infrastructure Construction,6,N,Y,Y,7,4962.4,369.852,2714.592,9148.31,51.02,2247.808,4943.1525,1,28657.16,0.1089,0.124538382,8760,10161.922
Y,Y,Company 1479,1479,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Materials,Materials,Chemicals,Specialty Chemicals,N.A.,N,Y,Y,14,6354.981,224.43,3218.791,6214.93,55.48,3136.19,9244.5808,,6946.437,,0,1149,29.241
Y,Y,Company 962,962,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Materials,Materials,Chemicals,Basic & Diversified Chemicals,N.A.,N,Y,Y,9,16443.257,542.3,7855.371,50310.57,40.7,8587.886,12063.1612,,76782.696,,0.155870743,4600,562.796
Y,Y,Company 677,677,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Materials,Materials,Steel,Steel Producers,N.A.,N,Y,Y,44,2459.782,231.373,1231.641,10378.53,32.15,1228.141,9829.4849,,32408.413,,0.125374491,6492,1053.997
Y,Y,Company 1569,1569,Italy,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Materials,Materials,Steel,Steel Producers,N.A.,N,Y,Y,1,29507.057,1318.829,15516.347,37748.99,49.27,13990.71,7322.426,,52923.509,0.1072,0.264507814,563,1731.948
Y,Y,Company 1388,1388,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Real Estate,Real Estate,Real Estate Owners & Developers,Multi Asset Class Own & Develop,0,N,Y,Y,40,42.632,33.667,20.149,1418.04,30.28,22.483,11881.8552,,16575.871,,0,1767,19.842
Y,Y,Company 1017,1017,Ethiopia,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Real Estate,Real Estate,Real Estate Owners & Developers,Multi Asset Class Own & Develop,N.A.,N,Y,Y,N.A.,607.258,98.453,284.426,1406.51,44.91,322.832,13642.9503,,25625.129,,0.187470643,4233,1542.121
Y,Y,Company 1207,1207,Indonesia,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Technology,Software & Tech Services,Technology Services,Information Services,N.A.,N,Y,Y,4,9.729,5.135,4.954,123.32,47.1,4.775,68500.3515,0,28869.752,0.214,0.424701516,2974,2.512
Y,Y,Company 1229,1229,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Technology,Tech Hardware & Semiconductors,Semiconductors,Semiconductor Devices,N.A.,N,Y,Y,32,72.204,187.963,34.56,1539.82,50.44,37.644,8484.2058,,23545.062,,0.056438510,2824,16.27
Y,Y,Company 1297,1297,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,0,N,Y,Y,3,520.647,56.861,289.774,4217.04,49.59,230.873,6772.1007,,55710.984,,0,2364,80.079
Y,Y,Company 282,282,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,0,N,Y,Y,43,8.899,12.892,4.559,61.08,55.28,4.34,3436.428,,11786.782,,0.091952896,9051,3.721
Y,Y,Company 958,958,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Electronics Components,N.A.,N,Y,Y,10,99.901,73.866,52.661,1550.57,51.41,47.24,10573.6294,,70888.955,,0.154136987,4628,116.423
Y,Y,Company 237,237,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Technology,Tech Hardware & Semiconductors,Technology Hardware,Consumer Electronics,N.A.,N,Y,Y,37,37.873,28.751,19.798,468.39,40.45,18.075,5700.2194,,33485.436,,0.071021497,9335,13.495
Y,Y,Company 1468,1468,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Utilities,Utilities,Gas & Water Utilities,Gas Utilities,N.A.,N,Y,Y,12,145.705,40.365,71.804,333.16,46.26,73.901,5366.7931,,3119.967,,0.074358613,1226,2.155
Y,Y,Company 1472,1472,Ecuador,01-Jan-20,Y,Y,Y,N,2020,N,Y,Y,Utilities,Utilities,Electric Utilities,Integrated Electric Utilities,0,N,Y,Y,47,402.962,96.461,201.862,1639.41,41.96,201.1,3768.2851,2,45506.841,,0.055970369,1198,180.267
Y,Y,Company 606,606,Argentina,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Automobiles,N.A.,N,Y,Y,71,4607.708,78.517,2465.164,21108.53,40.06,2142.544,74318.2178,4,218755.361,,0.272910157,6968,2236.89
Y,Y,Company 1365,1365,Colombia,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Automobiles,N.A.,N,Y,Y,N.A.,2674.309,33.935,1355.098,13526.18,57.11,1319.211,61787.0908,7,226273.205,,0.223381139,1927,1944.314
Y,Y,Company 425,425,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Auto Parts,0,N,Y,Y,N.A.,1195.968,36.725,610.265,6950.4,41.11,585.703,57160.9766,,157304.044,,0,8123,180.758
Y,Y,Company 1046,1046,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Automobiles,0,N,Y,Y,N.A.,1470.254,52.462,737.949,8997.46,51.45,732.305,19298.739,,132356.724,0.0644,0,4043,199.073
Y,Y,Company 1635,1635,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Leisure Products,Music Instruments,0,N,Y,Y,N.A.,61.37,38.643,29.646,,37.78,31.724,10636.6794,,22684.659,,0,137,14.377
Y,Y,Company 325,325,United Kingdom,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Consumer Discretionary,Consumer Discretionary Products,Automotive,Auto Parts,N.A.,N,Y,Y,N.A.,2913.343,151.468,1441.034,11829.38,42.4,1472.309,33180.3012,3,114340.904,0.1158,0.327975006,8779,436.477
Y,Y,Company 1396,1396,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Consumer Staples,Consumer Staple Products,Beverages,Non-Alcoholic Beverages,0,N,Y,Y,N.A.,533.539,54.09,259.965,,26.03,273.574,12730.8494,,19478.845,,0.098769665,1720,
Y,Y,Company 1615,1615,Indonesia,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,Food & Drug Stores,N.A.,N,Y,Y,N.A.,920.952,56.674,478.671,,37.86,442.281,9928.4568,,114056.178,0.1548,0.280229687,273,209.683
Y,Y,Company 1256,1256,Japan,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Energy,Oil & Gas,Oil & Gas Producers,Exploration & Production,12,N,Y,Y,N.A.,7711.907,1727.211,3975.675,7596.09,43.19,3736.232,9694.2704,0,3720.944,0.1112,0.172331292,2647,160.355
Y,Y,Company 976,976,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Financials,Banking,Banking,Diversified Banks,N.A.,N,Y,Y,N.A.,30.852,9.794,14.396,537.07,36.59,16.456,42168.4716,,46922.186,,0.066608669,4508,
Y,Y,Company 215,215,Ethiopia,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Financials,Banking,Banking,Banks,N.A.,N,Y,Y,N.A.,1.79,11.621,0.87,,34.27,0.92,34519.6756,,13540.704,,0.058903424,9484,
Y,Y,Company 1226,1226,Austria,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Health Care,Health Care,Biotech & Pharma,Large Pharma,0,N,Y,Y,N.A.,800.507,22.437,406.963,2859.84,55.26,393.544,421897.982,,84859.435,0.213,0.154591403,2850,100.656
Y,Y,Company 1066,1066,Austria,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Health Care,Health Care,Biotech & Pharma,Large Pharma,N.A.,N,Y,Y,N.A.,1202.979,48.051,605.449,4619.46,64.92,597.53,230806.5506,3,119232.946,0.1886,0.159112974,3907,317.979
Y,Y,Company 166,166,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Industrials,Industrial Products,Machinery,Factory Automation Equipment,0,N,Y,Y,N.A.,19.462,14.996,9.949,56.01,35.89,9.513,4663.4599,,10706.011,,0,9806,1.125
Y,Y,Company 556,556,Bulgaria,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Industrials,Industrial Services,Engineering & Construction,Infrastructure Construction,N.A.,N,Y,Y,N.A.,959.29,49.9,470.708,2447.09,55.22,488.582,25255.1683,,72357.874,,0.070750375,7293,
Y,Y,Company 286,286,Ethiopia,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Industrials,Industrial Services,Transportation & Logistics,Airlines,N.A.,N,Y,Y,N.A.,33208.621,1637.573,15149.526,,40.25,18059.095,5658.1237,0,37986.598,,0.050765559,9029,
Y,Y,Company 225,225,United Kingdom,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Industrials,Industrial Services,Engineering & Construction,Infrastructure Construction,N.A.,N,Y,Y,N.A.,4698.465,104.126,2310.986,,29.88,2387.479,15744.8815,11,135449.193,,0.247146349,9416,
Y,Y,Company 845,845,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Materials,Materials,Chemicals,Basic & Diversified Chemicals,N.A.,N,Y,Y,6,2951.911,566.101,1585.63,6995.24,43.14,1366.281,2954.1215,,8381.776,,0,5373,97.81
Y,Y,Company 1385,1385,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Materials,Materials,Metals & Mining,Base Metals,N.A.,N,Y,Y,N.A.,3249.342,387.936,1686.845,6937.5,50.95,1562.497,12693.6146,0,8287.082,0.0609,0,1794,7074.653
Y,Y,Company 708,708,Egypt,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Materials,Materials,Chemicals,Agricultural Chemicals,N.A.,N,Y,Y,N.A.,3587.137,667.455,1791.231,6285.49,39.12,1795.906,9546.3867,0,10629.079,,0.050839448,6291,100.213
Y,Y,Company 1435,1435,Hungary,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Materials,Materials,Metals & Mining,Base Metals,5,N,Y,Y,N.A.,5336.246,576.57,2794.063,13152.39,62.73,2542.183,11413.92,3,11512.882,0.0485,0.223015050,1454,1019756.746
Y,Y,Company 386,386,Indonesia,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Materials,Materials,Chemicals,Specialty Chemicals,0,N,Y,Y,28,283.148,114.353,156.217,1207.69,40.51,126.931,14985.309,0,3179.727,,0.120360250,8383,46.521
Y,Y,Company 965,965,Ecuador,01-Jan-14,Y,Y,Y,Y,2014,N,Y,Y,Real Estate,Real Estate,Real Estate Owners & Developers,Office Owners & Developers,0,N,Y,Y,9,167.676,25.223,78.46,1443.34,41.25,89.216,20650.2615,,8987.543,,0,4585,21.902
